Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
29610734,01/01/2015 01:25:31 AM,01/01/2015 02:53:14 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10034,5035 BROADWAY,BROADWAY,WEST 214 STREET,WEST 215 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 09:25:31 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 02:53:14 AM,12 MANHATTAN,MANHATTAN,"1,007,386","256,089",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86954933988228,-73.9163483681302,"(40.86954933988228, -73.9163483681302)"
29610683,01/01/2015 01:25:47 AM,01/01/2015 08:11:05 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10006,33 BROADWAY,BROADWAY,MORRIS STREET,EXCHANGE ALLEY,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 09:25:47 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 08:11:05 AM,01 MANHATTAN,MANHATTAN,"980,626","196,530",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7061054697525,-74.0130709791866,"(40.7061054697525, -74.0130709791866)"
29612471,01/01/2015 01:26:06 AM,01/01/2015 09:07:02 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11378,59-44 FLUSHING AVENUE,FLUSHING AVENUE,59 AVENUE,60 STREET,,,ADDRESS,MASPETH,,Precinct,Closed,01/01/2015 09:26:06 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 09:07:02 AM,05 QUEENS,QUEENS,"1,009,976","201,280",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71910642517807,-73.90719380066258,"(40.71910642517807, -73.90719380066258)"
29613289,01/01/2015 01:26:31 AM,01/01/2015 04:04:20 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11375,102-32 65 AVENUE,65 AVENUE,102 STREET,YELLOWSTONE BOULEVARD,,,ADDRESS,FOREST HILLS,,Precinct,Closed,01/01/2015 09:26:31 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 04:04:20 AM,06 QUEENS,QUEENS,"1,025,103","205,453",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73050335958203,-73.8525981035787,"(40.73050335958203, -73.8525981035787)"
29610821,01/01/2015 01:26:47 AM,01/01/2015 10:43:15 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11415,83-36 BEVERLY ROAD,BEVERLY ROAD,BEND,LEFFERTS BOULEVARD,,,ADDRESS,KEW GARDENS,,Precinct,Closed,01/01/2015 09:26:47 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2015 10:43:15 AM,09 QUEENS,QUEENS,"1,030,976","197,167",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70773124988303,-73.83146527488601,"(40.70773124988303, -73.83146527488601)"
29612490,01/01/2015 01:26:51 AM,01/01/2015 01:41:23 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10128,407 EAST 90 STREET,EAST 90 STREET,1 AVENUE,YORK AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 09:26:51 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,01/01/2015 01:41:23 AM,08 MANHATTAN,MANHATTAN,"998,910","223,187",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77926086445701,-73.9470664775964,"(40.77926086445701, -73.9470664775964)"
29608261,01/01/2015 01:26:56 AM,01/01/2015 04:18:02 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11206,101 HUMBOLDT STREET,HUMBOLDT STREET,SEIGEL STREET,BOERUM STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2015 09:26:56 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 04:18:02 AM,01 BROOKLYN,BROOKLYN,"1,000,590","196,049",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70477089330443,-73.94106635226046,"(40.70477089330443, -73.94106635226046)"
29611499,01/01/2015 01:27:15 AM,01/01/2015 03:27:56 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11355,56-13 137 STREET,137 STREET,56 AVENUE,BOOTH MEMORIAL AVENUE,,,ADDRESS,FLUSHING,,Precinct,Closed,01/01/2015 09:27:15 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 03:27:56 AM,07 QUEENS,QUEENS,"1,031,939","211,886",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74812609931516,-73.82788755441864,"(40.74812609931516, -73.82788755441864)"
29611659,01/01/2015 01:27:20 AM,01/01/2015 02:44:35 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10470,660 NEREID AVENUE,NEREID AVENUE,MATILDA AVENUE,RICHARDSON AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 09:27:20 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 02:44:35 AM,12 BRONX,BRONX,"1,024,137","266,839",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.898994888191034,-73.85571871543965,"(40.898994888191034, -73.85571871543965)"
29612383,01/01/2015 01:28:31 AM,01/01/2015 06:56:43 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10472,1310 NOBLE AVENUE,NOBLE AVENUE,EAST 172 STREET,EAST 174 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 09:28:31 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 06:56:43 AM,09 BRONX,BRONX,"1,020,092","242,752",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83290082117146,-73.87047930043806,"(40.83290082117146, -73.87047930043806)"
29610733,01/01/2015 01:29:09 AM,01/01/2015 02:52:10 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10034,5035 BROADWAY,BROADWAY,WEST 214 STREET,WEST 215 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 09:29:09 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 02:52:10 AM,12 MANHATTAN,MANHATTAN,"1,007,386","256,089",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86954933988228,-73.9163483681302,"(40.86954933988228, -73.9163483681302)"
29609154,01/01/2015 01:29:17 AM,01/01/2015 03:47:15 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,2625 GRAND CONCOURSE,GRAND CONCOURSE,EAST 192 STREET,EAST 193 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 09:29:17 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 03:47:15 AM,07 BRONX,BRONX,"1,013,268","254,494",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.865154176445884,-73.89508805180566,"(40.865154176445884, -73.89508805180566)"
29612032,01/01/2015 01:29:19 AM,01/01/2015 05:01:40 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10036,695 10 AVENUE,10 AVENUE,WEST 47 STREET,WEST 48 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 09:29:19 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,01/01/2015 05:01:40 AM,04 MANHATTAN,MANHATTAN,"986,221","217,330",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76319686524225,-73.99288493841152,"(40.76319686524225, -73.99288493841152)"
29607540,01/01/2015 01:29:46 AM,01/01/2015 07:49:27 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,1467 TAYLOR AVENUE,TAYLOR AVENUE,CROSS BRONX EXPRESSWAY,ARCHER STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 09:29:46 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 07:49:27 AM,09 BRONX,BRONX,"1,021,262","244,132",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.836683692609235,-73.86624371339788,"(40.836683692609235, -73.86624371339788)"
29609083,01/01/2015 01:29:53 AM,01/01/2015 03:21:35 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451,910 GRAND CONCOURSE,GRAND CONCOURSE,EAST 162 STREET,EAST 163 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 09:29:53 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,01/01/2015 03:21:35 AM,04 BRONX,BRONX,"1,005,790","240,884",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82782016048051,-73.9221677865695,"(40.82782016048051, -73.9221677865695)"
29607574,01/01/2015 01:30:26 AM,01/01/2015 03:48:20 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,3525 DECATUR AVENUE,DECATUR AVENUE,EAST GUN HILL ROAD,EAST 211 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 09:30:26 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 03:48:20 AM,07 BRONX,BRONX,"1,019,549","259,630",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.879228024835,-73.87235263653268,"(40.879228024835, -73.87235263653268)"
29609195,01/01/2015 01:30:37 AM,01/01/2015 06:56:40 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,65 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST 161 STREET,WEST 162 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 09:30:37 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 06:56:40 AM,12 MANHATTAN,MANHATTAN,"999,682","244,324",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83727475282743,-73.94423039310577,"(40.83727475282743, -73.94423039310577)"
29608288,01/01/2015 01:30:59 AM,01/01/2015 02:41:12 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,133 ESSEX STREET,ESSEX STREET,RIVINGTON STREET,STANTON STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 09:30:59 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 02:41:12 AM,03 MANHATTAN,MANHATTAN,"987,734","201,618",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72007087307256,-73.98743133724324,"(40.72007087307256, -73.98743133724324)"
29613343,01/01/2015 01:31:10 AM,01/01/2015 06:11:28 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11372,37-36 88 STREET,88 STREET,37 AVENUE,ROOSEVELT AVENUE,,,ADDRESS,JACKSON HEIGHTS,,Precinct,Closed,01/01/2015 09:31:10 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 06:11:28 AM,03 QUEENS,QUEENS,"1,017,891","212,353",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7494724967911,-73.87858520976798,"(40.7494724967911, -73.87858520976798)"
29612423,01/01/2015 01:31:23 AM,01/01/2015 02:40:07 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10002,101 LUDLOW STREET,LUDLOW STREET,DELANCEY STREET,RIVINGTON STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 09:31:23 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 02:40:07 AM,03 MANHATTAN,MANHATTAN,"987,337","201,268",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.719110354776326,-73.98886369037466,"(40.719110354776326, -73.98886369037466)"
29611606,01/01/2015 01:32:15 AM,01/01/2015 02:17:47 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11379,63-21 83 PLACE,83 PLACE,63 AVENUE,PENELOPE AVENUE,,,ADDRESS,MIDDLE VILLAGE,,Precinct,Closed,01/01/2015 09:32:15 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 02:17:47 PM,05 QUEENS,QUEENS,"1,019,813","202,555",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72257191408727,-73.87170026232229,"(40.72257191408727, -73.87170026232229)"
29611614,01/01/2015 01:34:06 AM,01/01/2015 02:19:41 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,54 COVERT STREET,COVERT STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2015 09:34:06 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 02:19:41 AM,04 BROOKLYN,BROOKLYN,"1,008,605","189,371",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68642291208915,-73.91218273079255,"(40.68642291208915, -73.91218273079255)"
29609999,01/01/2015 01:34:22 AM,01/01/2015 06:56:40 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,508 WEST 166 STREET,WEST 166 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 09:34:22 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 06:56:40 AM,12 MANHATTAN,MANHATTAN,"1,001,323","244,915",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83889385586689,-73.93829849106721,"(40.83889385586689, -73.93829849106721)"
29612424,01/01/2015 01:34:32 AM,01/01/2015 03:06:18 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11368,99-04 57 AVENUE,57 AVENUE,99 STREET,CALLOWAY STREET,,,ADDRESS,CORONA,,Precinct,Closed,01/01/2015 09:34:32 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 03:06:18 AM,04 QUEENS,QUEENS,"1,023,082","208,335",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.738422833038676,-73.859873435939,"(40.738422833038676, -73.859873435939)"
29607476,01/01/2015 01:35:01 AM,01/01/2015 01:57:27 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10461,2446 LYVERE STREET,LYVERE STREET,BEND,EAST TREMONT AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 09:35:01 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 01:57:27 AM,10 BRONX,BRONX,"1,025,125","246,249",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84247719860903,-73.85227048461331,"(40.84247719860903, -73.85227048461331)"
29611568,01/01/2015 01:35:06 AM,01/01/2015 05:25:01 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,131 EAST 15 STREET,EAST 15 STREET,IRVING PLACE,3 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 09:35:06 AM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,01/01/2015 05:25:02 AM,06 MANHATTAN,MANHATTAN,"987,597","206,880",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73451383400677,-73.98792295278585,"(40.73451383400677, -73.98792295278585)"
29610766,01/01/2015 01:35:08 AM,01/01/2015 02:34:42 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10128,319 EAST 91 STREET,EAST 91 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 09:35:08 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 02:34:42 AM,08 MANHATTAN,MANHATTAN,"998,442","223,745",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78079319042538,-73.94875512722025,"(40.78079319042538, -73.94875512722025)"
29611494,01/01/2015 01:35:29 AM,01/01/2015 03:04:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465,3171 MILES AVENUE,MILES AVENUE,BLAIR AVENUE,LONGSTREET AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 09:35:29 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 03:04:07 AM,10 BRONX,BRONX,"1,037,457","238,733",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82178229511572,-73.80776018524384,"(40.82178229511572, -73.80776018524384)"
29608348,01/01/2015 01:36:02 AM,01/01/2015 04:19:17 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11220,6211 8 AVENUE,8 AVENUE,62 STREET,63 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2015 09:36:02 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 04:19:17 AM,10 BROOKLYN,BROOKLYN,"981,235","170,343",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.634228242240354,-74.0108627361356,"(40.634228242240354, -74.0108627361356)"
